                           1                                        2                                        3                                        4                                        5                            6                            7 
              version_number                                 compiler                                    build                         MESA_SDK_version                                     date                    burn_min1                    burn_min2 
                       11701                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.9.1"                               "20201015"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157                                      158                                      159                                      160                                      161                                      162                                      163                                      164                                      165                                      166                                      167                                      168                                      169                                      170                                      171                                      172                                      173                                      174                                      175                                      176                                      177                                      178                                      179                                      180                                      181                                      182                                      183                                      184                                      185                                      186                                      187                                      188                                      189                                      190                                      191                                      192                                      193                                      194                                      195                                      196                                      197                                      198                                      199                                      200 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                               tau100_lgT                                   log_LH                                  log_LHe                                    log_L                                 log_Teff                                    log_R                                    log_g                             log_center_T                           log_center_Rho                             log_center_P                                center_ye                           center_entropy                              surface_he4                              surface_c12                              surface_n14                                center_h1                               center_he4                               center_c12                               center_n14                                       pp                                      cno                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                          mix_relr_type_1                           mix_relr_top_1                          mix_relr_type_2                           mix_relr_top_2                          mix_relr_type_3                           mix_relr_top_3                          mix_relr_type_4                           mix_relr_top_4                          mix_relr_type_5                           mix_relr_top_5                          mix_relr_type_6                           mix_relr_top_6                          mix_relr_type_7                           mix_relr_top_7                          mix_relr_type_8                           mix_relr_top_8                          mix_relr_type_9                           mix_relr_top_9                         mix_relr_type_10                          mix_relr_top_10                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                              num_retries                              num_backups            subsurface_convective_regions                                 rho_surf                                v_HI_surf                                b_HI_surf                            b_HI_surf_max                                b_HI_aver                                 b_HI_max                               HI_hp_aver                         mach_HI_aver_ahp                              turnover_HI                               v_HeI_surf                               b_HeI_surf                           b_HeI_surf_max                               b_HeI_aver                                b_HeI_max                              HeI_hp_aver                        mach_HeI_aver_ahp                             turnover_HeI                              v_HeII_surf                              b_HeII_surf                          b_HeII_surf_max                              b_HeII_aver                               b_HeII_max                             HeII_hp_aver                       mach_HeII_aver_ahp                            turnover_HeII                              v_FeCZ_surf                              b_FeCZ_surf                          b_FeCZ_surf_max                              b_FeCZ_aver                               b_FeCZ_max                             FeCZ_hp_aver                       mach_FeCZ_aver_ahp                            turnover_FeCZ                                 HI_r_top                              HI_r_bottom                                HeI_r_top                             HeI_r_bottom                               HeII_r_top                            HeII_r_bottom                               FeCZ_r_top                            FeCZ_r_bottom                                  HI_mass                                 HeI_mass                                HeII_mass                                FeCZ_mass                                HI_Fc_max                               HeI_Fc_max                              HeII_Fc_max                              FeCZ_Fc_max                                   r_hp_1                                   r_hp_2                                   r_hp_3                                   r_hp_4                                   r_hp_5                                   r_hp_6                                   r_hp_7                                   r_hp_8                                  r_hp_10                                  r_hp_15                                  r_hp_20                                  r_hp_30                                  r_hp_50                                 r_hp_100                                HI_b_p_eq                               HI_b_p_max                               HeI_b_p_eq                              HeI_b_p_max                              HeII_b_p_eq                             HeII_b_p_max                              FeCZ_b_p_eq                             FeCZ_b_p_max                               v_max_core                              v_aver_core                                b_eq_core                               b_max_core                            rho_aver_core                             hp_aver_core                              hp_core_top                            turnover_core                                   m_core                                   r_core                          v_aver_ahp_core                         mach_top_cz_core                       mach_aver_ahp_core                        rho_aver_ahp_core 
                                       1                  5.5901699437494777E+001                  2.0000000000000000E+001                 -9.8999999999999986E+001                  1.7474250108400471E+000                                     1190                  4.4683688911891389E-001                  7.8131033202016591E-008                  9.9999999532508221E-001                  9.9999996615264597E-001                  1.0000000000000000E+000                  7.8131033202016591E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6776717522843552E+000                  7.7511041418193427E-003                  5.7719499807967924E+000                  5.7053182184489479E+000                  5.8368448178908530E+000                  7.7511041418193427E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999995410889E+001                  5.8164698711105860E+000                  1.9999999946452395E+001                  5.7828555078066417E+000                  5.0132030995945085E+000                  4.8938475635049512E+000                 -2.7875955068575372E+001                  4.6460832543686585E+000                  4.5400611583028176E+000                  7.6617814703132070E-001                  4.2065630550144650E+000                  7.5536404813486682E+000                  6.7456244627153805E-001                  1.6428408284152752E+001                  8.4955274910258916E-001                  2.3568982226994805E+001                  2.7997020236474895E-001                  3.4416106108119933E-003                  1.0081585468366037E-003                  6.9910506706064224E-001                  2.8036300261512453E-001                  2.0868316103369523E-004                  4.8371976953297370E-003                  2.8320735329101341E+000                  4.8900640029638138E+000                                        1                  4.4721591509892383E-001                                        0                  9.9999996615264597E-001                                        1                  9.9999999551856600E-001                                        0                  9.9999999996453370E-001                                        1                  9.9999999997733868E-001                                        8                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        1                  2.8755369986492002E-001                                        0                  9.7728310323453604E-001                                        1                  9.8903458395322341E-001                                        0                  9.9888974706383771E-001                                        1                  9.9920820257776155E-001                                        8                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        6                  1.7872922384944367E-002                                        5                  1.4523271252325382E-001                                        4                  2.8367341395016960E-001                                        3                  4.1023072684282397E-001                                        2                  4.4777981731356986E-001                                        3                  5.3919366024797377E-001                                        2                  6.3349699832477313E-001                                        1                  7.1329376737760752E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                        0                                        0                  2.0000000000000000E+000                  1.0029449792070863E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3543241509855658E-003                  3.1938781154926932E-004                  2.9896730632940160E-004                  5.4154745914632000E-004                  5.0692286698464449E-004                  6.3623351690319359E+008                  8.1480829228258822E-007                  3.1356827967974216E+008                  2.4005421311856646E+005                  1.6986682425832008E+001                  5.1857222850407689E+000                  3.6734521817753620E+002                  1.1214375099575150E+002                  2.6195164363363280E+009                  2.2164957387110745E-002                  1.4550175886714556E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0590686341058478E+011                  4.0578920203580133E+011                  4.0171617476349518E+011                  3.9707873736760986E+011                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.3926421951325101E+023                  1.2002040555762686E+027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4275882366197035E-003                  4.0568721333509070E+011                  4.0502246287229242E+011                  4.0420108734739606E+011                  4.0324122785624298E+011                  4.0200328202741101E+011                  4.0038453110054242E+011                  3.9766143964511774E+011                  3.9412751604429327E+011                  3.8621058946190210E+011                  3.5754238651482764E+011                  2.9173023645484985E+011                  5.3946134606234264E+008                  5.3946134606234264E+008                  5.3946134606234264E+008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0607109288674326E+002                  6.9236134981639896E+002                  1.2176945771638057E+004                  1.6797376936470650E+004                  1.8275984132575570E+005                  4.2696928705631886E+004                  2.8330477929520741E+005                  6.2240882755634868E+002                  3.5035205200710475E+000                  8.4601922184758591E+010                  3.7376425283432663E+010                  3.1703234775703866E+006                  1.7948032085361886E+034                  1.1734218165180917E+011                  2.8949154298610338E+004                  7.0527913773922345E-017                  3.5981056106869629E-004                  2.7032017828120556E+000 
                                       2                  1.2298373876248850E+002                  2.0000000000000000E+001                 -9.8999999999999986E+001                  1.8266062568876720E+000                                     2365                  4.5541908806056752E-001                  7.8131053865398733E-008                  9.9999999500640679E-001                  9.9999997016735798E-001                  1.0000000000000000E+000                  7.8131053865398733E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6979621190514558E+000                  7.7693750326833459E-003                  5.7768334162270580E+000                  5.7171743726341084E+000                  5.8431186137775875E+000                  7.7693750326833459E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999995480401E+001                  5.8229237509734304E+000                  1.9999999946929904E+001                  5.7893094660804651E+000                  5.0116239608602440E+000                  4.9204973826663165E+000                 -2.7926152891920069E+001                  4.6451563892552103E+000                  4.5395961643081186E+000                  7.6664470246399452E-001                  4.2056299441491172E+000                  7.5527449532823319E+000                  6.7149490476551643E-001                  1.6424488070789277E+001                  8.4955690641223891E-001                  2.3576343227324578E+001                  2.7997020236474829E-001                  3.4416106108119994E-003                  1.0081585468366024E-003                  6.9911328629940783E-001                  2.8035928299594021E-001                  2.3785155936193383E-004                  4.8026384274906520E-003                  2.9105040687281383E+000                  4.9162323558556640E+000                                        1                  4.5604397515569356E-001                                        0                  9.9999997016735798E-001                                        1                  9.9999999510620763E-001                                        0                  9.9999999996682831E-001                                        1                  9.9999999997622346E-001                                        8                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        1                  2.9079920248829277E-001                                        0                  9.7842063138385371E-001                                        1                  9.8873041475033951E-001                                        0                  9.9894789785570037E-001                                        1                  9.9918227103213741E-001                                        8                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        6                  1.9840544571006282E-002                                        5                  1.4843342044533925E-001                                        4                  2.8852563301154877E-001                                        3                  4.1469440283819825E-001                                        2                  4.5586778901456743E-001                                        3                  5.3663504740014889E-001                                        2                  6.3133005575545897E-001                                        1                  7.1195544792385834E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                        0                                        0                  2.0000000000000000E+000                  9.9661172619808413E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7736147701922125E-003                  1.7633364444679401E-004                  1.8108221903980534E-004                  2.8962716908260462E-004                  2.9742668017911821E-004                  6.0837044611488402E+008                  4.6965164925470024E-007                  5.4568850090339625E+008                  2.4861229355252240E+005                  1.3373737582918606E+001                  4.0163375505796131E+000                  2.8997522083055895E+002                  8.7083985380938330E+001                  2.5113855222361813E+009                  2.2960397981946361E-002                  1.7173393817944750E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0633432807564838E+011                  4.0624581218683453E+011                  4.0205605210257080E+011                  3.9790390198658868E+011                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8518872822375014E+023                  1.0184830189925368E+027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4460813782986026E-003                  4.0613368422727795E+011                  4.0546136203021204E+011                  4.0466235707532153E+011                  4.0367957660546246E+011                  4.0246079777952826E+011                  4.0082371904840723E+011                  3.9820968265797278E+011                  3.9457150107222906E+011                  3.8664568366582446E+011                  3.5806503709119116E+011                  2.9209306025697192E+011                  5.4073296352469552E+008                  5.4073296352469552E+008                  5.4073296352469552E+008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.8481716722662998E+002                  6.7773556298375024E+002                  1.1562935921301989E+004                  1.5766917468379330E+004                  2.1301160224003694E+005                  5.0355376942381481E+004                  3.3244370935727068E+005                  6.7445559479678468E+002                  3.4684438830392432E+000                  8.4671382347167801E+010                  3.7228772041517082E+010                  2.6903623799794647E+006                  1.8174941378310781E+034                  1.1836670932791162E+011                  3.4277339467626502E+004                  7.1211955440197569E-017                  4.2923810290314458E-004                  2.6426288820330464E+000 
                                       3                  2.0348218595248099E+002                  2.0000000000000000E+001                 -9.8999999999999986E+001                  1.9057875029352966E+000                                     3348                  4.6954195001885718E-001                  7.8131050336955526E-008                  9.9999999505952097E-001                  9.9999996998655605E-001                  1.0000000000000000E+000                  7.8131050336955526E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7309997429756465E+000                  7.7959582204051451E-003                  5.7858955985640312E+000                  5.7261691602225673E+000                  5.8519253847780073E+000                  7.7959582204051451E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999995515289E+001                  5.8318318534391098E+000                  1.9999999947139219E+001                  5.7982055373427812E+000                  5.0102905617089490E+000                  4.9693805263982558E+000                 -2.8002860275629875E+001                  4.6433522594497845E+000                  4.5388180930895459E+000                  7.6729877999842577E-001                  4.2043217890802547E+000                  7.5514458519853092E+000                  6.6704465261512913E-001                  1.6418802781160561E+001                  8.4956551476921305E-001                  2.3587163836967644E+001                  2.7997020236474773E-001                  3.4416106108119855E-003                  1.0081585468366021E-003                  6.9913032781047268E-001                  2.8035105668246524E-001                  2.9491902082423723E-004                  4.7348666610925209E-003                  3.0298442951666043E+000                  4.9643599224450341E+000                                        1                  4.7019960706399938E-001                                        0                  9.9999996998655605E-001                                        1                  9.9999999508079029E-001                                        0                  9.9999999996462019E-001                                        1                  9.9999999997748246E-001                                        8                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        1                  2.9601886227612473E-001                                        0                  9.7843384106024800E-001                                        1                  9.8873248365319732E-001                                        0                  9.9890126411267044E-001                                        1                  9.9921940798449060E-001                                        8                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        6                  2.5026687320244149E-002                                        5                  1.5565283340999625E-001                                        4                  2.9498841796651765E-001                                        3                  4.2135247623652100E-001                                        2                  4.7003546607489899E-001                                        3                  5.3406668930059664E-001                                        2                  6.2915342452125556E-001                                        1                  7.1017102198551374E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                        0                                        0                  2.0000000000000000E+000                  9.9689106771196142E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1947395888686607E-003                  3.1608641312039557E-004                  3.5656622982424395E-004                  4.9754577360726620E-004                  5.6126430398815020E-004                  5.7100885988811958E+008                  8.9043350955507867E-007                  2.8882114007371944E+008                  2.3222170579686173E+005                  1.3414468659996805E+001                  4.2935488676092026E+000                  2.8678699456114634E+002                  9.1791483282152583E+001                  2.4668694594652305E+009                  2.2389045014763007E-002                  1.6894905798981919E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0696399325571600E+011                  4.0683704071798895E+011                  4.0268676186885944E+011                  3.9852992121317023E+011                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2000478310206000E+023                  1.0036917718287425E+027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4621387964988131E-003                  4.0674791120132947E+011                  4.0607600382336456E+011                  4.0526547570125311E+011                  4.0428359249166467E+011                  4.0307520348440491E+011                  4.0144039922658984E+011                  3.9883506195007629E+011                  3.9519845143576447E+011                  3.8726293705734802E+011                  3.5865057420377563E+011                  2.9286141598305255E+011                  5.4258310022375727E+008                  5.4258310022375727E+008                  5.4258310022375727E+008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6233528884794828E+002                  6.8827757742435631E+002                  1.1383906781769607E+004                  1.5661506521894642E+004                  2.2051931142596385E+005                  5.2144708177580018E+004                  3.4109897129396745E+005                  2.5994422883338126E+002                  3.4051047196115669E+000                  8.4276249413489456E+010                  3.6761169587537132E+010                  2.5859191425978560E+006                  1.8736080147783206E+034                  1.2066433738926230E+011                  3.5166577954855042E+004                  7.2962062279760579E-017                  4.4461095695144480E-004                  2.5380672371476369E+000 
                                       4                  3.0008032258047189E+002                  2.0000000000000000E+001                 -9.8999999999999986E+001                  1.9849687489829215E+000                                     3573                  4.8481002115915844E-001                  7.8131067193407471E-008                  9.9999999500641279E-001                  9.9999996972597471E-001                  1.0000000000000000E+000                  7.8131067193407471E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7683953437037423E+000                  7.8312659998427004E-003                  5.7971235999996225E+000                  5.7371756039189323E+000                  5.8633262683315461E+000                  7.8312659998427004E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999995517808E+001                  5.8432785874856128E+000                  1.9999999947223593E+001                  5.8096809549682247E+000                  5.0088883714806984E+000                  4.9934698678610774E+000                 -2.8105847000363397E+001                  4.6405582058610122E+000                  4.5376969389735882E+000                  7.6814406143595582E-001                  4.2026312262051944E+000                  7.5497046252087943E+000                  6.6115723597369547E-001                  1.6411246404764807E+001                  8.4957352340048176E-001                  2.3601110927858475E+001                  2.7997020236474979E-001                  3.4416106108119738E-003                  1.0081585468366126E-003                  6.9914617736471096E-001                  2.8034279876024287E-001                  3.4451502056364030E-004                  4.6758059274481633E-003                  3.1127770019325944E+000                  4.9877159290605517E+000                                        1                  4.8493002759882387E-001                                        0                  9.9999996972597471E-001                                        1                  9.9999999503009551E-001                                        0                  9.9999999996267364E-001                                        1                  9.9999999997818834E-001                                        8                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        1                  3.0164286973821286E-001                                        0                  9.7845535550105356E-001                                        1                  9.8872652335349498E-001                                        0                  9.9886405283598523E-001                                        1                  9.9924319203733969E-001                                        8                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        6                  2.7223917221896710E-002                                        5                  1.5967783610085878E-001                                        4                  2.9981918129459834E-001                                        3                  4.2503740528793982E-001                                        2                  4.8538332378695770E-001                                        3                  5.3019953427371957E-001                                        2                  6.2587394467265078E-001                                        1                  7.0744963195875243E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                        0                                        0                  2.0000000000000000E+000                  9.9767106722340650E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3068230580892136E-003                  4.5671589647505159E-004                  5.6548700762103059E-004                  7.1835666442259449E-004                  8.8943994221394023E-004                  5.6777963326080561E+008                  1.2971021301395831E-006                  1.9887435394647831E+008                  2.3621778795479095E+005                  1.3249362163360594E+001                  4.2890420997702208E+000                  2.8423291130544595E+002                  9.2010989487519694E+001                  2.4517453014778314E+009                  2.2623597869605168E-002                  1.6930913844157985E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0776678090339319E+011                  4.0761450270940009E+011                  4.0346820831277374E+011                  3.9929594768154987E+011                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2593168336359054E+023                  1.0100308777560850E+027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4812149016277809E-003                  4.0754333334784650E+011                  4.0687223744441473E+011                  4.0606176405560504E+011                  4.0507995581006415E+011                  4.0386253920939020E+011                  4.0224114357276154E+011                  3.9962295634725122E+011                  3.9601662261962299E+011                  3.8804528825832867E+011                  3.5942402081295868E+011                  2.9336486850233148E+011                  5.4504045105705225E+008                  5.4504045105705225E+008                  5.4504045105705225E+008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6106684005788486E+002                  6.9660024183876510E+002                  1.1349062149971287E+004                  1.5683454656098877E+004                  2.2925723435476614E+005                  5.4034193248642136E+004                  3.4951539568918623E+005                  1.9633477545865762E+002                  3.3295490243645132E+000                  8.3903249882815399E+010                  3.6301528774930153E+010                  2.4844490449735397E+006                  1.9342396627486744E+034                  1.2326435054262376E+011                  3.5834150688993977E+004                  7.4821144974331136E-017                  4.5787881295550705E-004                  2.4246411232285610E+000 
